review_description,polarity,Sentiment
support portal accessible via days even latest update pend refund transaction days even multiple service team terrible service terrible application,-0.225,Negative
trustworthy first choice always since face inconvenience till date fabulous service first choice,0.3,Positive
worst experience current stay make trip extra person pay extra speak rep arrogance call,-0.25,Negative
flight time extra rupee free refund actual cancellation ticket feel bad satisfactory type service personally ticket hereafter make trip,-0.05999999999999996,Negative
first low rate see receptionist room leave situation midnight take room higher rate please confirm otherwise may face midnight rely flagship,0.16666666666666666,Positive
cab yesterday cab driver location location make car dirty cannot come cancel cab hour schedule time advance money also go need refund casual unprofessional attitude,-0.55,Negative
one best simple friendly easy also get many,0.4616666666666667,Positive
bad experience complaint close without solution action take,-0.29999999999999993,Negative
unable apply voucher able apply theres way contact support hell even someone design application without support,0.0,Positive
waste try train still pend didnt get confirmation try get chat support waste care number fraud,-0.2,Negative
biggest scam current time double triple time original price advice look search directly room even personally visit check cleanliness comfort,0.095,Positive
worst worst service wrong information check time extra check time rais complaint service respond,-0.5599999999999999,Negative
issue tap trip page sec become even log log reinstall problem please suggest phone poco pro,-0.1,Negative
one bus ticket unsuccessful thats care number tell money within thats another one money yet days bad experience make trip dont trust make trip,-0.6999999999999998,Negative
fake application one day train ticket ticket get choose trip guarantee option still havent receive refund refund fake service ever see entire like please dont trust application,-0.3333333333333333,Negative
one waste ridiculous pay trip guarantee still didnt get ticket still even didnt refund trip guarantee money tell fun trip guarantee confirm ticket waste money never ever suggest recommend anyone future disappoint dissatisfy service also dont care talk wid executive,-0.08666666666666667,Negative
worst let apply give discount later apply final page fool eventually price get exactly show,-0.1875,Negative
worst support ever anyone issue wont get quick resolution create ticket close call,-0.33333333333333337,Negative
since travel accommodation good available free cancelation option,0.5,Positive
rat horrible cheater company make entire even without inform confirm immediately service center refund explain entire problem give false assurance would face lot mental torture lose money,-0.2666666666666667,Negative
trip guarantee like charge much extra amount give ticket also upon cancellation keep extra amount like get legally really improve trust,0.06666666666666667,Positive
way trip guarantee money back process kind scam lose trip money also unable return voucher due unusual strange,0.020833333333333332,Positive
fraud save prank yesterday flight lock price pay non price lock next day try flight price show firstly complain address secondly senior case lastly executive tell senior call back one later flight,0.041666666666666664,Positive
coupon dont work properly dont give discount lot time waste time effort,-0.1,Negative
make property owner tell cancel cancel option lose money call dont people scam,0.0,Positive
please ticket deduct charge ticket cancellation ticket try guarantee confirmation show valid guarantee dissatisfy,0.0,Positive
worst bus sepone hour prior get bus days refund unable connect support definitely recommend,-0.375,Negative
worst service please company resolve issue make fool layer give fake minus star option would give,-0.5333333333333333,Negative
worst experience actually cheat package flight its coast individually flight coast only also bad even chair also,-0.33999999999999997,Negative
bad service chat connect speak care ten say days amount original payment mode still receive bad make trip,-0.2562499999999999,Negative
unable change account mail unable support ill need contact edit link redirect help continue help ill provide never issue regard chang mail account,-0.5,Negative
whether may train flight travel package name do within love,0.5,Positive
worst experience unsuccessful money tell money refund work days receive money money worst share link,-1.0,Negative
ticket trip guarantee scheme want cancel ticket still wait status cancel ticket return trip guarantee premium,0.0,Positive
support provide problem face one address problem response problem good immediately respond clear issue case worst experience,-0.0666666666666667,Negative
repeat friendly senior like also lot grab like trichy days satisfy helpful staff change strongly recommend lodge delicious,0.6027777777777777,Positive
never see worst life time breakfast include do time check people say breakfast available people cheat totally waste,-0.26666666666666666,Negative
competitive cheap good,0.55,Positive
regular lose money one ticket day receive money call care tell refund already side,0.0,Positive
never make trip air flight also never ever never cab service support become fool feel outstation want mention support executive help support address write complaint company ban wish negative rat make trip topper worst worst worst ever,-0.72,Negative
also disappoint point black exclusive member time redeem black offer inform lot else clear way claim claim fool show become black black exclusive member become member try claim come lot never become satisfy,-0.11333333333333331,Negative
great support poor clam generate ask generate duplicate ticket support flight,0.2,Positive
try date change last days service doesnt problem solution problem say gulf air proper answer worst didnt see ever dont even know date closer please anyone say,-0.3333333333333333,Negative
two people seat different compartment one one worst never recommend,-0.5,Negative
super horrible experience account system break work even enter correct less build,-0.2777777777777778,Negative
good past kind cheat show huge attract charge hell lot show try contact get response pathetic service,0.09,Positive
worst moment ahead skyrocket like ticket way high,-0.42,Negative
already give star today another star take complete amount three days property family say cant give room sell complete payment confirm room people call also cant trust confirmation,0.1,Positive
didnt get package support support either lose today,0.0,Positive
support even history visible even able check refund status regular think twice,0.25,Positive
worst service bus choose different option talk care executive complain bus service number cancellation claim amount option put complain high rat also scam give rat see person local person,-0.21,Negative
competitive smooth interface past far update,0.08333333333333333,Positive
dont fall trap money return trip ticket voucher money see charge extra voucher within days better train,0.25,Positive
train ticket money due password incorrect unable ticket support team respond even bot help,-0.3125,Negative
fake call center new always try one mail communication validate,-0.15454545454545454,Negative
really poor performance people support request close without even contact fine,0.008333333333333331,Positive
service sale dirty bad smell upgrade care give support another even dont give refund please never,-0.6499999999999999,Negative
cheap show price different reservation room price different extra hide give gift voucher actually show,0.08,Positive
never make mistake property manager directly night date already valid cancel end get amount back well completely unhelpful force cancel valid cheat collusion fraudulent,0.06666666666666667,Positive
multiple time close support request without issue also care agent short call support request didnt pickup call unethical behaviour,0.0,Positive
month stay woodland complaint receive call make trip assure give coupon companion still havent receive help line get option speak representative make trip expect type false make trip,-0.35000000000000003,Negative
dont code discount available enter option add master passenger list like,0.4,Positive
dont try ticket family ticket money ticket come ask say name long cannot put air ticket stupid ask refund deduct never get proper response service worst recommend everyone transaction,-0.4625,Negative
avail citizen discount three non group senior citizen discount apply group six three among get discount option apply discount senior list short senior citizen discount group,0.0,Positive
overall good need fix bug always try,0.35,Positive
make trip fully satisfy service make trip flight smooth date change care change date also service charge application,0.4,Positive
ticket less till get refund response clue refund go one company resolve get hard money people clue money go,-0.22916666666666669,Negative
modification big hassle keep wait call flight modification,0.0,Positive
worst service dont buy card else lot loss headache,-1.0,Negative
fool account since spend year span price account account discount account add service along wherein service charge wife account bloody cheat,-0.8,Negative
flight show another flight dont even give refund,0.0,Positive
long term get show higher offer similar,0.06666666666666667,Positive
great come vacation one stop shop travel relate keep,0.8,Positive
great experience well per schedule like great well organizable awesome,0.8666666666666667,Positive
support care bus ticket try many time cancel ticket possible contact care also without travel lose money,0.25,Positive
make trip helpful find best extra search best per budget entire trip,0.5,Positive
poor serious action application poor rais issue show go please try later,-0.2066666666666667,Negative
make trip worst satisfaction full blunder false reality different hard trust travel make trip beware charge hell lie dont trust make payment advance much better,-0.1402777777777778,Negative
truly less idiotic service bus come late staff accept board seat falsely do bus staff beside road irresponsibly merely away board point people phone bus service operator say wait hour,-0.4066666666666666,Negative
make trip scam tell trip guarantee experience train form new ticket due wait list make trip provide voucher able flight ticket due form give airport completely time wast,0.09727272727272726,Positive
pathetic service theyll handle set list wont help specific query concern,-0.5,Negative
third class flat discount try three different possible previously,-0.03833333333333333,Negative
disappoint support phone number support agent mention look try enter manually last invalid thank never platform link provide work ask way contact another gimmick worst service ever experience share address,-0.5,Negative
make trip cab really bad one cab come late bad condition work driver rude stop petrol pump didnt money take case already amount later get another cab high rate people could connect later half amount waste money time,-0.24518518518518517,Negative
pathetic back hand service people spell mistake ticket tell cancel ticket say people convenience fee please careful lose almost,-0.3666666666666667,Negative
communicate option contact care refund air alliance care say request refund contact travel agent contact make trip care neither contact number,0.0,Positive
bad service say many time give refund money good also cheat give back wallet money cant give,0.12500000000000003,Positive
hopeless service bus ticket bus didnt show time bus operator didnt response properly try contact care answer machine doesnt solve query wrong dont,-0.25,Negative
worst experience refund amount per actual pay voucher code claim time scam,-0.5,Negative
last transaction resolve check due unforeseen confirm guest principal transaction henceforth thank,-0.0625,Negative
great experience always get decent however cost make bite flexible,0.48333333333333334,Positive
please dont train ticket automatically didnt get refund amount till support suggest dont dont loss money please ban play store save people money,0.0,Positive
dear make trip credit card merge less come unable support available properly service worst service never ever see try land line number time never response please check confirm link empty need speak care executive,-0.22777777777777777,Negative
simply superb whenever decide travel accommodation easily make trip best good luck team,0.7833333333333334,Positive
confirm ticket ask select seat payment option ridiculous confirm cant travel wouldnt select payment seat shameless worst experience,-0.6666666666666666,Negative
fraud train trip guarantee pay amount confirm cancel make trip send refund amount dont believe,0.0,Positive
great flight however price highly variable base time plan advance better price option,0.165,Positive
first give credit pay later since past days unable error payment page select make trip pay later service want wait till next day urgent travel,-0.08333333333333333,Negative
excellent issue say dont accept team room make feel tire lot better staff behaviour via,0.75,Positive
bad experience support whenever room cancel one option refund refund recommend worst ever see,-0.8499999999999999,Negative
worst service never experience travel care service provide money totally fraud service dont less,-0.3888888888888889,Negative
excellent easy international national flight local flight easy even good,0.42777777777777776,Positive
dont install ticket trip guarantee ticket confirm show refund successful number havent refund please contact bank,0.75,Positive
bad experience still get amount suppose do days response close mail one get people even know get amount,-0.6999999999999998,Negative
perfect review description economy low rate flight hide trustable site,0.5,Positive
much easy much get easier,0.31666666666666665,Positive
install without permission access read send matter play store,0.0,Positive
quick fantastic friendly click button keep excellent think,0.5270833333333333,Positive
application good application explain ticket normal ticket price ticket conform today make trip ticket conform alright condition ticket conform refund time return account money gift voucher select flight days credit account return total amount,0.2833333333333333,Positive
pathetic give coupon select payment method available could avail discount,-0.3,Negative
hourly rental feature big fraud select start hour click search bar take selection account hourly rent,0.0,Positive
days first make pay amount insurance advance date find fraud take resolve query initiate refund didnt even give alternative,0.25,Positive
time payment link payment room coupon enhance bad,-0.6999999999999998,Negative
worst worst experience life feel like murder everyone company time passenger still dont register time select extra luggage still dont register back payment back block proceed many pathetic price block non stick end,-0.35714285714285715,Negative
many try ticket family two one person,0.5,Positive
worst experience mistakenly make bus wrong date way say cancellation charge amount problem refund contact reach care give option complaint never,-0.6,Negative
bad cancelation refund amount without explanation cancelation do want talk direct contact,-0.29999999999999993,Negative
experience bad regard passenger surname correction request rectify error resolve yet past one month provide still problem didnt every time reach say request process worst service ever dont,-0.6499999999999999,Negative
bad service care receive,-0.6999999999999998,Negative
always say go like long,-0.05,Negative
star star annoy prompt rate every time open dont make experience poor name gather feedback,-0.2,Negative
bad say otherwise full refund refund,-0.17499999999999993,Negative
detail breakup bill available holiday basic feature present apparently even system,0.1125,Positive
doesnt deserve star maybe totally scam fraud train person already financial crises train show refund process take days dont money buy exam next week situation,0.0,Positive
worst train scheme dump theyre scam government public never,-0.5,Negative
worst support wait worst impossible reach support even call please help need talk support,-0.8888888888888888,Negative
worst experience select trip seat confirm didnt get trip amount wallet tell process trip amount till date didnt get amount send every second,-0.5,Negative
please dont ticket claim trip guarantee ticket confirm return refund bad experience yet give one example better understand normal fare take extra almost trip guarantee total cost confirm refund give almost voucher cant voucher days,-0.00999999999999997,Negative
extremely disappoint poor support false information care,-0.30833333333333335,Negative
many unwanted,0.5,Positive
smooth hassle free could cancel without cut,0.4,Positive
fair allow coupon code balance convert credit card transaction,0.7,Positive
super easy,0.3833333333333333,Positive
worst service give yet far far better service lose time money catch bus,-0.07500000000000001,Negative
cancellation quick easy,0.3833333333333333,Positive
good available web version though one south language give know speak language consider west country else would speak southern part difficult understand terminology please dont web version,0.15000000000000002,Positive
far good ease process rat need better good rat good,0.5399999999999999,Positive
yet affordable,0.0,Positive
nightmare group make multiple name group two different horrid job service didnt expect,0.0,Positive
best stay travel,1.0,Positive
unable issue refund deny refund legit claim,-0.5,Negative
bus ram dayal rat platform payment confirmation receive station traveller potential link urgently need resolution assurance,0.0,Positive
third class service genuine every time miss guide,0.2,Positive
best best travel black member,0.611111111111111,Positive
make say get charge hefty convenience fee ultimately flight fare,0.0,Positive
world worst ticket get try make extra plan guarantee trip please dont make trip,-0.5,Negative
undoubtedly best,1.0,Positive
worst service time ticket small error spell make trip ready change name receive refund never ever stick point never help get situation,-0.35000000000000003,Negative
good flight train,0.7,Positive
indeed trustworthy friendly help complete conveniently fast safe securely successful truly valuable travel partner,0.385,Positive
pathetic service journey important medical emergency half hour ago trip like unprofessional behaviour expectation,-0.19166666666666665,Negative
reasonable easy,0.31666666666666665,Positive
dissatisfy time rate company star make stay park non agree say forget update immediately team refund say would raise query days send mail refund possible pathetic,-0.5,Negative
problem payment trip didnt even give refund worst ever,-1.0,Negative
till last trip smooth bad last trip bad close query without resolution even call time add insurance want add per person people return money call back raise complaint bad edit send mail provide mail help provide,-0.24999999999999994,Negative
flight confirm say due technical issue issue ticket technical see flight still exist site trustworthy want pay higher previously confirm ticket best price service always get lose repeat cheat,0.15972222222222224,Positive
time critical time come back track ticket complaint respective page never call another nightmare new person call clue past conversation harass ask document resolve query,-0.06893939393939394,Negative
wait refund still follow without resolution pathetic support false wrong information unprofessional conduct support perspective poor process would recommend better support provide dissatisfy,-0.36000000000000004,Negative
poor support extremely hard reach support need call bogus suggestion via,-0.3458333333333333,Negative
worst experience whenever plan trip search price cheap open time drastically scam,-0.19999999999999998,Negative
make trip full quick response great reservation make trip affordable show affordable flight also affordable available great traveller reason tell refund say refund fill release days get refund next day excellent,0.5261904761904762,Positive
feel name convenience fee flight convenience fee sure convenience able fly flight way apart issue coupon also trash dont work even meet wish could attach evidence,0.6,Positive
flight automatically add last name name hence lose money cancel ticket refund pay refund name change fault trip also say give refund discount even though error name mistake do auto add second ticket higher rate due late,-0.034999999999999996,Negative
disappoint able open track link support worst bus pickup location say theres bus try support theres agent speak,-0.16666666666666666,Negative
worse ever via make trip wont listen say contact care moreover arent resolve way connect care worse way give zero star option would give zero star,-0.4,Negative
make gift miserable make price inflate apply point fine actual price almost price charge apply discount try gift card dont allow inflate price back stop otherwise soon leave pay money stupid dont underestimate,-0.27666666666666667,Negative
many lose today may allow trust resolve assistance attach handle issue terrible loyal promotion fake thank trust future,-0.13333333333333336,Negative
horrible terrible service please save stupid worthless hassle almost worth gift able try contact service redirect,-0.4666666666666666,Negative
work android device although update issue work like work search time try clear data try able past enter phone number screen time please check break post android update,0.11666666666666665,Positive
nice friendly one travel relate need service team also supportive must install,0.4916666666666667,Positive
probably worst find travel one alliance air flight get care service whether get full refund cancel flight say get money back get back money back say already give money advice want prevent loss money,-0.13,Negative
hopeless crash take home screen vanish trash,0.0,Positive
friendly application flight international student canada impressive factor straightforward interface flight filter havent try feature yet wont miss opportunity future,0.35,Positive
want money try train ticket available payment cross check wait list think net issue try show ticket available get payment,0.2,Positive
worst didnt get refund back show refund do didnt receive amount service also worst didnt get number raise query issue give headache fraud want money back,-0.5,Negative
think better make trip,0.5,Positive
flight ticket one add different account request cancelation make trip confirm request tell cancel do request call check account different add account even ticket get safe fill fir,0.16666666666666666,Positive
physical presence nonexistent service cancel wont get much refund black premium service sham also travel insurance due overage story refund insurance company pass buck take little effort step individual,-0.06845238095238095,Negative
easy satisfy experience,0.43333333333333335,Positive
try ticket money account werent number contact money,0.0,Positive
never reach cancellation show ride actual cancellation try reach need help,0.0,Positive
fraud company doesnt want refund international ticket get due assure would get full refund cancellation fee year later option contact human never service directly even bite four even majority star beyond understand,0.05416666666666666,Positive
good always low validity reed even didnt give,0.35,Positive
best class travel often find passionate people help thank ask application long residence need,0.3,Positive
currently trip great well good food facility also charge hefty amount didnt provide sufficient service also transport facility pathetic kindly return money back,0.18333333333333335,Positive
make simple easy,0.21666666666666667,Positive
always technical error international try last two due technical error third time easy since advise instead,0.04404761904761905,Positive
worst service ever refrain neither service number terrible experience,-1.0,Negative
excellent money time,1.0,Positive
star bill reception also say provide tax invoice send bill stay charge without per rule bill,0.0,Positive
slow doesnt work sometimes,-0.30000000000000004,Negative
vary bad experience lose due wrong information bus hence able travel also receive money back even connect executive,-0.16499999999999995,Negative
flawless experience bus,1.0,Positive
worst experience recommend automatically end already days go still get refund,-1.0,Negative
much fraud trip feature disappoint accord situation people refund feature also fake dont either train bus,-0.15,Negative
friendly prompt service,0.375,Positive
mandatory web option perpetually break,-0.05,Negative
worst fake try contact many time postpone trip resolve response please follow,-0.3333333333333333,Negative
simple easy hassle free,0.2777777777777778,Positive
fast choosy mediator many,0.35,Positive
worst service room extra money pressure cancel call,-0.5,Negative
thank trip comfortable easy,0.4166666666666667,Positive
response didnt get refund back think install much delay refund process,0.1,Positive
awesome one place travel relate lot accommodation,1.0,Positive
effortless pocket friendly,0.375,Positive
ticket ticket confirm select trip guaranty ticket confirm get voucher code make trip even ticket voucher code work show invalid call support helpful dont like sale sab,0.0,Positive
excellent experience support,1.0,Positive
make trip travel partner outside since trustworthy prompt assure even foreign per would highly recommend,0.011666666666666667,Positive
fake interface trip guarantee ticket erode show trip guarantee option give proceed payment review error continue remove trip guarantee,-0.5,Negative
buggy find select different,0.0,Positive
keep easy easy cancel,0.43333333333333335,Positive
like ill say best ever refund month due ticket goa havent receive refund amount,0.125,Positive
safe secure yor money journey thank,0.45,Positive
good instant refund yet second cancelation didnt find way instant refund,0.175,Positive
home page make trip open update properly,0.0,Positive
high provide,0.16,Positive
cut lot cancellation better government,0.5,Positive
able give permission camera storage,0.5,Positive
hello team support worst work try complaint one ride support hate please dont problem worst ever get money back legal,-0.48333333333333334,Negative
like base enough available still plenty global furthermore alway higher global like poor almost normal global standard know dont want know happen outside country sort never helpful,-0.03636363636363637,Negative
convenient trustworthy,0.0,Positive
properly hide cost bad experience care worst service first lose,-0.36249999999999993,Negative
best platform travel stay,1.0,Positive
irresponsible disappoint care refund long time,-0.05,Negative
informative easy good job,0.5666666666666667,Positive
worst even refund,-1.0,Negative
show multiple error discount apply show,0.0,Positive
train ago give extra money get confirm last moment care seat seat tell amount refund seat travel family old child care behaviour rude refund money,-0.049999999999999996,Negative
easier train rather strange true smooth,0.2333333333333333,Positive
train ticket refund come due date refund come yet number,-0.125,Negative
pathetic nit work select payment screen offer like fool,-1.0,Negative
good quick easy,0.4888888888888889,Positive
sad fall downfall proper say wow nice joke day wish nobody return,0.04999999999999999,Positive
connect via put password confirmation already,0.0,Positive
dont give time cancellation ticket even charge cancel ticket provide percent money care support,0.0,Positive
start recently train easy get confirm ticket choose dont worry many wait list also choose trip guarantee definitely confirm chart prepare thank,0.23333333333333334,Positive
payment process good convenient yet better take awhile see bus reservation saw bus train together make separate would better thank,0.5666666666666667,Positive
bus eligible get bus ticket option also try also error show,0.0,Positive
easy navigate get do,0.43333333333333335,Positive
worst visa application claim provide visa day days ago apply visa still connect care time mail still benefit disgust,-1.0,Negative
well guideline unknown well best,0.45,Positive
experience bad even goa trip company even talk didnt help,-0.6999999999999998,Negative
didnt get refund unable bank statement create ticket really hard contact contact know refund dont railway dont refund money,-0.39583333333333337,Negative
legally complaint consumer court bad service ticket check luggage portal show say need pay extra amount say issue clock already dont know complete time bad experience make better way make money dont cheat people,-0.18333333333333326,Negative
easy good offer always get confirmation ticket,0.5666666666666667,Positive
job bad find dark mode option doubt much frequent notification much uninstalled learn pay like confirm ticket without see,-0.13749999999999996,Negative
disaster reservation want pay whole refund poor service contact speak,-0.1,Negative
doubt good flight price come cancellation refund amount charge high also refund process slow take days month also yet show process track system tweet days get refund,0.18666666666666665,Positive
support accident bus support provide refund also provide leave road,0.0,Positive
easy great work,0.6166666666666667,Positive
regular client never mistake bad experience somehow recover company hard money tell boycott ever see,-0.3305555555555555,Negative
one worst business model high support less business shut false mislead,-0.3516666666666667,Negative
bad many different journey available view bad,-0.09999999999999994,Negative
last year pathetic service give last time semi sleeper bus bus mid journey bus say refund automatically make trip say bus bus already refund side,-0.25,Negative
good experience friendly,0.5375,Positive
gent highland able connect property also regard tell sir go someone airport gent without confirmation property side,0.5,Positive
read platform platform unhygienic provide minimum stay room raise complaint already tell room concern provide minimum stay provide room unhygienic dirty room bed bathroom also lose amount scam non,-0.44999999999999996,Negative
worst ever train ticket due reason try cancel cancel people worst ever worst experience,-0.78125,Negative
bad cant talk anyone care number two three care number,-0.6999999999999998,Negative
good always plenty club credit card till,0.7,Positive
worst travel make void ticket much higher price,-0.375,Negative
worst application never application care fool try call solve answer cal speak resolve issue put call hold disconnect end even cal back theres response end feel make trip application waste time application,-0.39999999999999997,Negative
worst management worst support option talk care option never help need money back,-0.6666666666666666,Negative
worst try complete page load response,-0.45,Negative
horrible service never resolve time,-1.0,Negative
dont trust read system bus rat rate worst experience bus,-1.0,Negative
dont tell key like phone show child stay one room extra pay extra actually lot problem lead think instead look upon secure hat day worst,-0.09999999999999999,Negative
trust sad post review much confidence service make trip result bad explain face issue bus almost hour hour receive message bus due issue get message bus,-0.28124999999999994,Negative
latest review recent trip neither directly biggest problem doesnt allow international card make also hate send way many dont way mute old many time many wont work,0.15555555555555556,Positive
train ticket due technical say refund account days still receive amount account also care number also,-0.0625,Negative
bad experience make trip travel agency need travel work trip cost seat actual cost meet also respond call dont bus find ask amount lot write make trip say bus wasnt arent eligible kind refund didnt post review,-0.03333333333333329,Negative
information travel grantee helpful,0.0,Positive
perfect perfect trip,1.0,Positive
one best thank much team make trip god bless,0.6,Positive
horrid experience yesterday suddenly outbound travel without inform way contact phone call care say put send try take money outbound cancel inbound one respond anywhere extremely poor response,-0.2,Negative
good service nice solve easy thank make trip team happy enjoyable thank,0.6066666666666667,Positive
never make trip flight flight carrier refund like month didnt receive refund worst part make trip cant talk anyone service bogus service trap would waste money application junk ridiculous cant talk anyone problem try least talk someone,-0.4583333333333333,Negative
best great,0.9,Positive
poor ref give room ask dont give service,-0.4,Negative
allow easy deletion enter final account deletion error,0.21666666666666667,Positive
wish would negative well rate cheater like one room check provide room allegedly sell support shift within range location provide room far desire location cheater,-0.10000000000000002,Negative
could select home country sett change currency totally less,-0.16666666666666666,Negative
wait refund past days proper care contact worst ever,-0.4166666666666667,Negative
truly date change ticket price rise time lot team,0.0,Positive
ticket nobody help care person care service,0.0,Positive
pathetic service check go far scorch heat get confirmation cancellation send stay also ask feedback stay check pathetic,-0.6333333333333333,Negative
worst terminal ever see support side please dont ticket cancel refund week,-1.0,Negative
pathetic care service ever see try reach care bot doesnt let speak bus break rais refund trip incomplete get response treat way worst company without hesitation dont value,-1.0,Negative
unable complete,-0.2,Negative
dont bad dirty business train ticket trip guarantee extra amount ticket big scam dont cancel ticket get refund,-0.32499999999999996,Negative
bad experience pay advance payment receive say awareness solve care executive call sorrowful give aware,-0.22499999999999992,Negative
team respond link information flight flight stopover amount service group company wait another fraudulent transaction company money refund also without give invoice also air ticket,0.0,Positive
cheat partially response care via twitter get worst company,-0.55,Negative
many well example delete phone number longer valid try send invalid number site make turn screen side ways make another computer dont show account switch bad design check tech,-0.09999999999999992,Negative
make make trip costly site actually rate less make trip want directly contact dont make trip experience,-0.022222222222222216,Negative
think incase need assistance impossible get touch agent basic less less full one need help doesnt show cant raise service request phone line option get service representative never see confidence self service make human support accessible,-0.03928571428571427,Negative
many advertisement,0.5,Positive
third class service voucher code give able apply care disconnect call without inform fraud dont,0.25,Positive
excellent easy however like sometimes artificially scarcity availability push hurry often lead wrong enough time understand property would good bed breakfast separately,0.1722222222222222,Positive
poor service service available dont,0.0,Positive
worst experience ever never able spend finally decide one try ahead beautiful error try without offer work like piece cake dont want give discount dont give dont waste time finally less chat help bot cant raise issue,-0.1277777777777778,Negative
really pathetic experience service provide flight extra full refund refund care never extremely less service help theres way talk service agent also doesnt provide raise support find complete scam,-0.09333333333333334,Negative
worst service anyone make trip tire mail call one solve issue better disappoint still wonder get rat negative provide worst experience worst outstation experience still plus star,-0.5599999999999999,Negative
straight scam imagine travel hundred time computer tell request still process bus ticket confirm exact pickup location operator find day travel date trip think ill get know wish word limit also could give,-0.016666666666666663,Negative
worst service outstation cab music system work connectivity connectivity worst service experience cab driver extremely slow even never call back raise complain almost time havent even never,-0.575,Negative
train ticket amount already get refund amount account havent receive money care number doesnt option talk executive neither live chat option way file complaint even file complaint big travel agency care definitely bad,-0.23272727272727273,Negative
awesome always feel satisfaction black,0.4166666666666667,Positive
easy hassle free cancellation,0.4166666666666667,Positive
hell train ticket yesterday refund amount didnt refund bank account try reach vain ink worst doesnt option talk agent complaint,-0.65,Negative
one one passenger ticket confirm second wait response want service response bad service,-0.3499999999999999,Negative
ticket show refund amount phone pay account didnt receive refund bank account try reach link provide link doesnt option talk agent submit provide immediate reply solve wise proceed way,0.7,Positive
absolute garbage interstate cab via make full advance payment journey try call driver number multiple time pickup time get response either end get local cab refund amount tell get service manager next days since receive mail complaint close,0.04166666666666668,Positive
refund show default bank account yet sept contact please provide proper support help get refund,0.0,Positive
become one worst today least write five around eight time time duration cancel none worst care service try cancel ten time time message come technical issue damn group,-0.45999999999999996,Negative
quick convenient efficient long,0.14166666666666666,Positive
two honest review poor service moreover expensive make feel unsatisfied pay beforehand cant really make last minute assign local travel agent handle trip maybe good bad bad put satisfactory much better travel,-0.02999999999999998,Negative
install worst experience ill suggest try junk,-0.75,Negative
poor support theres probably way one get touch agent case issue flight refund due show error submit one submit channel put loop choose option issue resolution end day issue still remain,-0.2625,Negative
bad experience two get without cancellation request side trip call care say without proper reason connect executive expect first time try disappoint never,-0.14999999999999994,Negative
ticket wont get refund show get refund dont come money service available scam properly check,0.2,Positive
travel local make trip priority basis much disappoint even click heart icon bad first impression latest version android pie version,0.05000000000000003,Positive
query new voucher provide voucher accept cant reach care new system link whats point team address voucher relate write team side hence star rat,0.13636363636363635,Positive
thank much team helpful problem tension,0.2,Positive
pathetic service first time felt due snow block neither cab will owner could arrange didnt cancel never ever life,-0.2916666666666667,Negative
bad service please bad,-0.6999999999999998,Negative
worst worst service ever expect cancel train ticket less didnt let cancel try several time contact care less didnt get help end pay ticket source escalate issue well secondly raise refund request flight cancellation super fast unprofessional company still show pend status refund,-0.22499999999999998,Negative
bad experience really unprofessional people show price payment show final payment extra amount inform fully payment already try multiple time reach unable resolve issue agree pay pocket return back account send yet refund back,-0.12499999999999997,Negative
one worst experience ever whole system make trip trash get confirmation several visible care support try send try resolve issue support second time post review first one dont know,-0.11000000000000001,Negative
worst experience ever try cancel trip even show try contact care executive guess dont even service voice worst service ever dont know initiate refund available trip,-0.5333333333333333,Negative
worst experience ever service team negligent arrogant try cancel ticket blank page try cancel contact number dont do ultimately one till bus depart tell refund possible departure failure serve multiple top money also end,-0.11666666666666667,Negative
days still havent receive refund make trip close support ticket without even remove unsuccessful trip data due technical amount account shell money inconvenience way call speak anyone cannot chat raise support ticket simply miserable experience still,-0.375,Negative
worst cheat company last days ask refund refund account talk care false commitment regard refund must shame unprofessional response,-0.46666666666666673,Negative
recently get refund flight last year honestly take lot write lot web platform communication system cad track suggest keep writ days likely one good refund entire amount convenience fee think deserve,0.21666666666666665,Positive
service bad responsibility quick ticket bus board departure time full,-0.005555555555555518,Negative
friendly helpful find per budget good experience,0.5375,Positive
worst flight fine till encounter issue flight date payment do actuality date change contact get issue resolve stressful experience least mail phone provide less felt,-0.2625,Negative
trip far experience good,0.39999999999999997,Positive
dont provide support say one kind scam make trip take money reservation dont give,0.6,Positive
really upset wallet flight cancellation amount apparently transfer bank account reflect say amount absolutely way contact feel dont want even rate star hard money absolute accountability,0.07166666666666667,Positive
worst experience would recommend anyone one way bus ticket bus operator wait even even though away furthermore could get refund trip could even board turn true support even days incident good know issue bus ticket rather important flight,0.11249999999999999,Positive
make transaction buy gift voucher havent receive sort confirmation mail phone try contact multiple time could hear concern issue redirect call get message number available still issue resolve actually pleasure business people,0.13333333333333333,Positive
dont bus horrible experience luggage unlimited bus worst worst worst experience ever,-1.0,Negative
worst platform never verify dirty work horrible experience platform cheat waste money time peace aware,-0.51,Negative
fast money,0.2,Positive
worst experience second time biggest issue human available bus trip suddenly tell another bus raise refund already days without update platform good utter helplessness go wrong still wait resolution issue,-0.05,Negative
service existence address write link provide home page call money food take please dont bother send link keep farce dont know without support provision surely take trip send link actually send feedback rais query,0.033333333333333326,Positive
fantastic get option zero payment cos helpful manage tour travel schedule last week tour,0.2,Positive
need fix unable see select yet show see jump jump back tedious ridiculous well,-0.3333333333333333,Negative
worst want talk care personal support lot,-0.5,Negative
convenience high,0.16,Positive
